sales,profit,shipping_cost,unit_price,quantity,discount,heavy_discount,heavy_discount_regions,non_profitable,non_profitable_regions,more_qty,more_qty_regions,category_Furniture,category_Office Supplies,category_Technology
33.0,14.16,2.26,8.25,4,0.0,0,0,0,0,1,1,0,1,0
13.29,6.36,2.26,13.29,1,0.0,0,0,0,0,0,1,0,1,0
8.856,0.6660000000000001,2.26,8.856,1,0.1,0,0,0,0,0,1,0,1,0
22.080000000000002,3.3000000000000003,2.67,11.040000000000001,2,0.0,0,0,0,0,0,0,0,1,0
22.473000000000006,-4.527000000000001,2.26,7.491000000000002,3,0.45,1,0,1,0,1,1,0,1,0
45.480000000000004,10.44,2.26,11.370000000000001,4,0.0,0,0,0,0,1,1,0,1,0
29.97,-1.35,2.26,9.99,3,0.1,0,0,1,0,1,1,0,1,0
16.86,6.0600000000000005,2.26,16.86,1,0.0,0,0,0,0,0,1,0,1,0
45.407999999999994,-46.63199999999998,2.26,11.351999999999999,4,0.6,1,1,1,1,1,0,0,0,1
11.07,5.2029,2.65,3.69,3,0.0,0,0,0,0,1,1,0,1,0
38.112,-36.227999999999994,2.26,19.056,2,0.6,1,1,1,1,0,0,1,0,0
19.845,5.715,2.26,6.614999999999999,3,0.1,0,0,0,0,1,1,0,1,0
16.5,2.2800000000000002,2.26,8.25,2,0.0,0,0,0,0,0,1,0,1,0
24.48,8.040000000000001,2.26,12.24,2,0.0,0,0,0,0,0,1,0,1,0
60.599999999999994,27.839999999999996,2.26,30.299999999999997,2,0.0,0,0,0,0,0,1,0,1,0
49.332,-39.46799999999999,2.26,49.332,1,0.6,1,1,1,1,0,0,0,0,1
12.96,6.2208000000000006,2.11,6.48,2,0.0,0,0,0,0,0,1,0,1,0
9.42,0.4710000000000001,2.09,4.71,2,0.0,0,0,0,0,0,1,0,1,0
15.584999999999997,-14.654999999999998,2.26,15.584999999999997,1,0.5,1,0,1,0,0,1,0,1,0
25.139999999999997,7.74,2.26,12.569999999999999,2,0.0,0,0,0,0,0,0,0,1,0
25.776,-18.083999999999993,2.26,12.888,2,0.6,1,1,1,1,0,0,0,1,0
165.864,-141.03599999999994,2.26,82.932,2,0.6,1,1,1,1,0,0,0,1,0
1.7879999999999996,-3.0396,1.3,0.5959999999999999,3,0.8,1,0,1,0,1,1,0,1,0
595.0,95.20000000000003,67.12,119.0,5,0.0,0,0,0,0,1,1,0,0,1
73.01999999999998,10.92,7.69,36.50999999999999,2,0.0,0,0,0,0,0,0,0,1,0
60.84,23.1192,3.65,20.28,3,0.0,0,0,0,0,1,1,1,0,0
59.099999999999994,0.0,2.26,29.549999999999997,2,0.0,0,0,0,0,0,1,0,1,0
79.87200000000001,29.951999999999998,2.3,26.624000000000006,3,0.2,0,0,0,0,1,1,0,1,0
6.369999999999998,-9.555000000000001,1.15,0.9099999999999998,7,0.8,1,0,1,0,1,1,0,1,0
25.620000000000005,5.340000000000001,2.258,8.540000000000001,3,0.0,0,0,0,0,1,1,0,1,0
65.92,13.16,2.256,32.96,2,0.0,0,0,0,0,0,1,1,0,0
17.84,3.0,2.254,8.92,2,0.0,0,0,0,0,0,1,0,1,0
28.48,2.2399999999999998,2.253,7.12,4,0.0,0,0,0,0,1,1,0,1,0
37.04000000000001,3.6799999999999997,2.2510000000000003,18.520000000000007,2,0.0,0,0,0,0,0,1,0,1,0
25.392,-7.647999999999991,2.2510000000000003,12.696,2,0.6,1,0,1,0,0,1,0,1,0
17.832,-1.4879999999999995,2.2510000000000003,8.916,2,0.4,1,0,1,0,0,1,0,1,0
29.565,12.105,2.25,9.855,3,0.1,0,0,0,0,1,1,0,1,0
664.146,88.5528,43.28,110.69099999999999,6,0.1,0,0,0,0,1,1,1,0,0
41.580000000000005,-97.02,2.25,10.395000000000001,4,0.7,1,1,1,1,1,0,0,1,0
29.955600000000004,-7.3944000000000045,2.25,9.9852,3,0.47000000000000003,1,0,1,0,1,1,0,1,0
31.968000000000004,-43.211999999999996,2.25,15.984000000000002,2,0.6,1,1,1,1,0,0,0,0,1
17.88,6.0600000000000005,2.25,17.88,1,0.0,0,1,0,1,0,0,0,1,0
21.501000000000005,-20.799,2.25,21.501000000000005,1,0.7,1,0,1,0,0,1,0,0,1
23.459999999999997,7.949999999999999,2.25,23.459999999999997,1,0.0,0,0,0,0,0,1,0,1,0
359.772,-5.139600000000058,41.4,179.886,2,0.3,1,0,1,0,0,1,1,0,0
29.052000000000007,-31.007999999999996,2.25,14.526000000000003,2,0.7,1,0,1,0,0,1,0,1,0
77.22,19.26,2.25,25.74,3,0.0,0,0,0,0,1,1,0,1,0
16.038,-1.302,2.25,8.019,2,0.1,0,0,1,0,0,1,0,1,0
13.656,-8.904000000000002,2.25,6.828,2,0.4,1,0,1,0,0,1,0,1,0
16.595999999999997,-4.4639999999999995,2.25,8.297999999999998,2,0.4,1,0,1,0,0,1,0,1,0
29.923800000000004,-3.4361999999999995,2.25,14.961900000000002,2,0.47000000000000003,1,0,1,0,0,1,0,1,0
217.44,91.32480000000001,18.32,36.24,6,0.0,0,0,0,0,1,1,0,0,1
26.04,8.040000000000001,2.25,13.02,2,0.0,0,0,0,0,0,1,0,1,0
33.36,12.66,2.25,16.68,2,0.0,0,1,0,1,0,0,0,1,0
25.110000000000003,1.7100000000000002,2.25,8.370000000000001,3,0.0,0,0,0,0,1,1,0,1,0
41.34,18.459999999999997,2.25,3.18,13,0.0,0,0,0,0,1,1,0,1,0
158.18400000000005,-290.0160000000001,2.25,79.09200000000003,2,0.7,1,1,1,1,0,0,0,0,1
22.98,-21.18,2.25,5.745,4,0.5,1,0,1,0,1,1,0,1,0
81.08,22.702400000000004,9.98,20.27,4,0.0,0,0,0,0,1,1,0,1,0
14.670000000000002,3.51,2.25,4.890000000000001,3,0.0,0,0,0,0,1,1,0,1,0
105.584,9.238600000000005,7.54,52.792,2,0.2,0,0,0,0,0,1,0,0,1
20.832,-29.208,2.25,5.208,4,0.6,1,1,1,1,1,0,0,1,0
25.08,3.96,2.25,12.54,2,0.0,0,0,0,0,0,1,0,1,0
42.84,5.339999999999996,2.25,42.84,1,0.2,0,0,0,0,0,1,1,0,0
102.624,7.696800000000003,7.26,34.208,3,0.2,0,0,0,0,1,1,0,1,0
41.9,8.799,5.58,20.95,2,0.0,0,0,0,0,0,1,0,0,1
29.549999999999997,0.27,2.25,29.549999999999997,1,0.0,0,0,0,0,0,0,0,1,0
88.752,27.734999999999996,5.08,29.584,3,0.2,0,0,0,0,1,1,0,1,0
87.08,24.3824,4.86,12.44,7,0.0,0,0,0,0,1,1,0,1,0
23.22,5.34,2.25,11.61,2,0.0,0,0,0,0,0,1,0,1,0
7.62,3.42,2.25,7.62,1,0.0,0,0,0,0,0,1,0,1,0
19.92,-23.910000000000004,2.25,19.92,1,0.6,1,1,1,1,0,0,0,1,0
145.764,-247.79879999999997,2.14,24.294,6,0.7,1,0,1,0,1,1,1,0,0
13.392000000000001,3.1806000000000005,2.02,4.464,3,0.2,0,0,0,0,1,1,0,1,0
26.849999999999994,-7.049999999999994,2.25,5.369999999999999,5,0.5,1,0,1,0,1,1,0,1,0
27.0,2.43,2.25,27.0,1,0.0,0,1,0,1,0,0,0,1,0
61.236,8.135999999999997,2.25,10.206,6,0.1,0,0,0,0,1,1,0,1,0
38.68,11.2,2.2489999999999997,19.34,2,0.0,0,0,0,0,0,1,0,1,0
35.52,14.2,2.2489999999999997,17.76,2,0.0,0,0,0,0,0,1,0,1,0
15.872000000000003,1.1519999999999997,2.248,7.936000000000002,2,0.2,0,0,0,0,0,1,0,1,0
36.28,12.68,2.247,18.14,2,0.0,0,0,0,0,0,1,0,0,1
33.72,15.16,2.247,16.86,2,0.0,0,0,0,0,0,1,0,1,0
52.74000000000001,-12.360000000000017,2.245,10.548000000000002,5,0.4,1,0,1,0,1,1,0,1,0
49.79999999999999,17.9,2.244,9.959999999999997,5,0.0,0,0,0,0,1,1,0,1,0
26.604000000000003,-7.116000000000002,2.244,8.868,3,0.4,1,0,1,0,1,1,1,0,0
27.720000000000006,7.44,2.243,9.240000000000002,3,0.0,0,0,0,0,1,1,0,1,0
38.73599999999999,-10.344,2.242,6.455999999999999,6,0.4,1,0,1,0,1,1,0,1,0
26.604000000000003,-7.116000000000002,2.242,8.868,3,0.4,1,0,1,0,1,1,1,0,0
16.72,1.48,2.241,8.36,2,0.0,0,0,0,0,0,1,0,1,0
24.96,11.232,1.88,6.24,4,0.0,0,0,0,0,1,1,0,1,0
55.92,2.2199999999999998,2.24,27.96,2,0.0,0,0,0,0,0,0,0,1,0
7.200000000000001,-13.919999999999998,2.24,7.200000000000001,1,0.7,1,1,1,1,0,0,0,1,0
8.96,4.3904000000000005,1.77,4.48,2,0.0,0,0,0,0,0,1,0,1,0
14.274000000000001,-30.935999999999996,2.24,14.274000000000001,1,0.7,1,1,1,1,0,0,0,1,0
13.829999999999998,5.1,2.24,13.829999999999998,1,0.0,0,0,0,0,0,1,0,1,0
24.0,0.96,2.24,12.0,2,0.0,0,0,0,0,0,1,0,1,0
13.904,5.2139999999999995,1.67,6.952,2,0.2,0,0,0,0,0,1,0,1,0
9.203999999999999,-8.765999999999998,2.24,9.203999999999999,1,0.6,1,1,1,1,0,0,0,1,0
12.24,0.48,2.24,6.12,2,0.0,0,0,0,0,0,1,0,1,0
27.27,4.62,2.24,27.27,1,0.0,0,0,0,0,0,1,0,1,0
45.03,9.45,2.24,45.03,1,0.0,0,0,0,0,0,1,1,0,0
122.85,17.01,2.24,13.649999999999999,9,0.0,0,0,0,0,1,1,0,1,0
48.42,6.659999999999999,2.24,8.07,6,0.0,0,0,0,0,1,1,0,1,0
49.019999999999996,19.56,2.24,24.509999999999998,2,0.0,0,0,0,0,0,1,0,1,0
18.824399999999997,-0.9156000000000004,2.24,9.412199999999999,2,0.17,0,0,1,0,0,1,0,1,0
4.896000000000001,-3.427199999999999,1.58,1.6320000000000003,3,0.7,1,0,1,0,1,1,0,1,0
33.449999999999996,8.55,2.24,6.6899999999999995,5,0.0,0,0,0,0,1,1,0,1,0
18.54,8.100000000000001,2.24,9.27,2,0.0,0,0,0,0,0,1,0,1,0
42.489000000000004,-62.33099999999999,2.24,42.489000000000004,1,0.7,1,1,1,1,0,0,0,1,0
6.56,1.9023999999999992,1.38,3.28,2,0.0,0,0,0,0,0,1,0,1,0
36.660000000000004,-30.900000000000006,2.24,9.165000000000001,4,0.5,1,0,1,0,1,1,0,1,0
44.874,18.413999999999998,2.24,22.437,2,0.1,0,0,0,0,0,1,0,1,0
22.620000000000005,1.98,2.24,11.310000000000002,2,0.0,0,0,0,0,0,1,0,1,0
9.612,-7.369199999999999,1.38,1.602,6,0.7,1,0,1,0,1,1,0,1,0
7.83,3.6018,1.06,2.61,3,0.0,0,0,0,0,1,1,0,1,0
10.74,4.29,2.24,10.74,1,0.0,0,1,0,1,0,0,0,1,0
514.165,-30.24499999999999,74.4,102.833,5,0.15,0,0,1,0,1,1,1,0,0
42.20700000000001,-25.35300000000001,2.24,21.103500000000004,2,0.45,1,0,1,0,0,1,0,1,0
19.139999999999997,4.199999999999999,2.24,19.139999999999997,1,0.0,0,0,0,0,0,1,0,1,0
300.53279999999995,-97.23120000000003,22.69,150.26639999999998,2,0.32,1,0,1,0,0,1,1,0,0
18.66,-0.7800000000000011,2.24,9.33,2,0.5,1,0,1,0,0,1,0,1,0
30.67110000000001,-4.06890000000001,2.24,10.223700000000003,3,0.47000000000000003,1,0,1,0,1,1,0,1,0
77.56,35.6776,5.75,38.78,2,0.0,0,0,0,0,0,1,0,1,0
41.85,5.07,2.24,20.925,2,0.1,0,0,0,0,0,1,0,1,0
116.51520000000001,-30.844800000000006,2.24,29.128800000000002,4,0.47000000000000003,1,0,1,0,1,1,0,1,0
27.36,8.7,2.24,13.68,2,0.0,0,0,0,0,0,1,0,1,0
64.28,8.32,2.2399999999999998,32.14,2,0.0,0,0,0,0,0,1,1,0,0
37.620000000000005,7.139999999999999,2.2399999999999998,12.540000000000001,3,0.0,0,0,0,0,1,1,0,1,0
30.24,4.8,2.238,7.56,4,0.0,0,0,0,0,1,1,0,1,0
15.824000000000003,-2.176000000000001,2.238,15.824000000000003,1,0.2,0,0,1,0,0,1,0,1,0
22.511999999999997,0.6719999999999999,2.237,3.2159999999999997,7,0.4,1,0,0,0,1,1,0,1,0
28.639999999999997,5.44,2.2359999999999998,7.159999999999999,4,0.0,0,0,0,0,1,1,0,1,0
92.4,34.14,2.2350000000000003,30.8,3,0.0,0,0,0,0,1,1,0,1,0
70.08000000000001,-5.840000000000009,2.2350000000000003,17.520000000000003,4,0.4,1,0,1,0,1,1,1,0,0
24.768,5.208,2.234,8.256,3,0.2,0,0,0,0,1,1,0,1,0
21.52,8.32,2.232,5.38,4,0.0,0,0,0,0,1,1,0,1,0
25.920000000000005,12.360000000000001,2.231,4.320000000000001,6,0.0,0,0,0,0,1,1,0,1,0
41.86,19.2556,3.15,5.9799999999999995,7,0.0,0,0,0,0,1,1,0,1,0
30.03,-1.6799999999999962,2.23,4.29,7,0.45,1,0,1,0,1,1,0,1,0
29.6,14.8,3.12,14.8,2,0.0,0,0,0,0,0,1,0,1,0
15.120000000000001,5.43,2.23,15.120000000000001,1,0.0,0,0,0,0,0,1,0,1,0
19.584000000000003,-7.355999999999998,2.23,19.584000000000003,1,0.6,1,1,1,1,0,0,0,1,0
67.5,6.75,2.23,13.5,5,0.0,0,0,0,0,1,1,0,1,0
26.700000000000003,7.470000000000001,2.23,26.700000000000003,1,0.0,0,0,0,0,0,0,0,1,0
32.400000000000006,15.552000000000001,3.07,6.480000000000001,5,0.0,0,0,0,0,1,1,0,1,0
3.591999999999999,-6.286000000000003,1.37,0.8979999999999998,4,0.8,1,0,1,0,1,1,0,1,0
3.2640000000000002,1.1015999999999997,1.29,1.6320000000000001,2,0.2,0,0,0,0,0,1,0,1,0
33.792,10.559999999999999,1.25,4.224,8,0.2,0,0,0,0,1,1,0,1,0
18.27,2.6999999999999997,2.23,6.09,3,0.0,0,0,0,0,1,1,0,1,0
2.7239999999999993,-4.358400000000001,1.18,1.3619999999999997,2,0.8,1,0,1,0,0,1,0,1,0
279.96,17.497500000000016,1.05,55.992,5,0.2,0,0,0,0,1,1,0,0,1
627.1680000000001,70.55639999999994,165.08,156.79200000000003,4,0.2,0,0,0,0,1,1,0,0,1
49.92000000000001,-64.97999999999999,2.23,4.992000000000001,10,0.6,1,1,1,1,1,0,0,1,0
244.00599999999997,-31.372200000000007,27.91,122.00299999999999,2,0.3,1,0,1,0,0,1,1,0,0
9.72,1.71,2.23,9.72,1,0.1,0,0,0,0,0,1,0,1,0
29.79,-16.709999999999997,2.23,14.895,2,0.5,1,0,1,0,0,1,0,1,0
11.52,-15.839999999999998,2.23,5.76,2,0.6,1,1,1,1,0,0,0,1,0
31.428000000000008,-21.011999999999986,2.23,7.857000000000002,4,0.7,1,1,1,1,1,0,0,1,0
12.492,-5.958,2.23,12.492,1,0.6,1,1,1,1,0,0,0,1,0
44.459999999999994,19.98,2.23,22.229999999999997,2,0.0,0,0,0,0,0,1,1,0,0
37.01700000000001,-37.02300000000001,2.23,37.01700000000001,1,0.7,1,1,1,1,0,0,0,0,1
279.95,67.18800000000002,19.78,55.989999999999995,5,0.0,0,0,0,0,1,1,0,0,1
29.009999999999998,11.879999999999999,2.23,29.009999999999998,1,0.0,0,0,0,0,0,1,0,1,0
122.12000000000002,39.68900000000001,18.79,24.424000000000003,5,0.2,0,0,0,0,1,1,0,1,0
16.368000000000002,-19.241999999999997,2.23,16.368000000000002,1,0.6,1,1,1,1,0,0,1,0,0
34.080000000000005,8.52,2.23,17.040000000000003,2,0.0,0,0,0,0,0,1,0,1,0
26.860000000000003,12.08,2.229,26.860000000000003,1,0.0,0,0,0,0,0,1,0,0,1
21.887999999999998,-11.312,2.229,5.4719999999999995,4,0.4,1,0,1,0,1,1,0,1,0
41.36,11.12,2.226,10.34,4,0.0,0,0,0,0,1,1,0,1,0
26.220000000000006,7.3199999999999985,2.223,8.740000000000002,3,0.0,0,0,0,0,1,1,0,1,0
16.080000000000005,-5.360000000000003,2.223,4.020000000000001,4,0.4,1,0,1,0,1,1,0,1,0
49.379999999999995,11.34,2.222,16.459999999999997,3,0.0,0,0,0,0,1,1,0,1,0
35.36,7.040000000000001,2.222,8.84,4,0.0,0,0,0,0,1,1,0,1,0
138.672,11.471999999999957,2.221,23.112,6,0.4,1,0,0,0,1,1,1,0,0
19.584000000000003,-7.355999999999998,2.22,19.584000000000003,1,0.6,1,1,1,1,0,0,0,1,0
11.549999999999999,2.7600000000000002,2.22,11.549999999999999,1,0.0,0,0,0,0,0,0,0,1,0
68.54100000000001,-52.54809999999999,16.15,6.231000000000001,11,0.7,1,0,1,0,1,1,0,1,0
79.28999999999999,7.11,2.22,26.429999999999996,3,0.0,0,0,0,0,1,1,0,1,0
17.31,5.193,1.88,5.77,3,0.0,0,0,0,0,1,1,1,0,0
19.536,4.884,1.85,6.5120000000000005,3,0.2,0,0,0,0,1,1,0,1,0
13.904,4.5188,1.56,6.952,2,0.2,0,0,0,0,0,1,0,1,0
16.56,7.783199999999999,1.15,8.28,2,0.0,0,0,0,0,0,1,0,1,0
32.25,3.45,2.22,6.45,5,0.0,0,0,0,0,1,1,0,1,0
23.598,-0.8220000000000001,2.22,11.799,2,0.1,0,0,1,0,0,1,0,1,0
27.870000000000005,13.919999999999998,2.22,27.870000000000005,1,0.0,0,0,0,0,0,0,0,1,0
27.090000000000003,6.209999999999999,2.22,27.090000000000003,1,0.0,0,0,0,0,0,0,0,0,1
88.64999999999999,0.0,2.22,29.549999999999997,3,0.0,0,0,0,0,1,1,0,1,0
43.199999999999996,15.96,2.22,10.799999999999999,4,0.0,0,0,0,0,1,1,0,1,0
22.14,6.84,2.22,11.07,2,0.0,0,0,0,0,0,1,0,1,0
15.24,6.84,2.22,7.62,2,0.0,0,0,0,0,0,1,0,1,0
31.139999999999997,2.43,2.22,10.379999999999999,3,0.0,0,0,0,0,1,1,0,1,0
29.549999999999997,0.0,2.22,29.549999999999997,1,0.0,0,0,0,0,0,1,0,1,0
13.02,0.51,2.22,13.02,1,0.0,0,0,0,0,0,0,0,1,0
30.213,10.053,2.22,10.071,3,0.1,0,0,0,0,1,1,0,1,0
19.136000000000003,1.9136000000000006,1.06,9.568000000000001,2,0.2,0,0,0,0,0,1,0,0,1
46.5552,-27.3648,2.22,5.8194,8,0.47000000000000003,1,0,1,0,1,1,0,1,0
763.28,-21.807999999999993,153.02,152.656,5,0.3,1,0,1,0,1,1,1,0,0
442.40000000000003,-55.30000000000007,33.74,63.2,7,0.2,0,0,1,0,1,1,0,0,1
139.8,12.232500000000009,13.8,27.96,5,0.2,0,0,0,0,1,1,0,0,1
13.5,5.4,2.22,13.5,1,0.0,0,0,0,0,0,0,0,1,0
48.00000000000001,-67.2,2.22,4.800000000000001,10,0.6,1,1,1,1,1,0,0,1,0
58.0668,3.4667999999999974,2.22,14.5167,4,0.17,0,0,0,0,1,1,0,1,0
305.01,76.2525,12.16,33.89,9,0.0,0,0,0,0,1,1,0,1,0
23.921999999999997,-13.608,2.22,7.973999999999999,3,0.4,1,0,1,0,1,1,0,1,0
45.449999999999996,5.3999999999999995,2.22,15.149999999999999,3,0.0,0,0,0,0,1,1,0,1,0
39.15,16.05,2.22,7.83,5,0.0,0,0,0,0,1,1,0,1,0
46.16999999999999,8.070000000000002,2.22,9.233999999999998,5,0.1,0,0,0,0,1,1,0,1,0
180.01600000000002,-15.751400000000004,8.98,180.01600000000002,1,0.2,0,0,1,0,0,1,0,1,0
42.56999999999999,8.91,2.22,14.189999999999998,3,0.0,0,0,0,0,1,1,0,1,0
40.68,-7.1190000000000015,7.53,13.56,3,0.2,0,0,1,0,1,1,0,0,1
25.812,-29.267999999999986,2.22,12.906,2,0.7,1,1,1,1,0,0,0,0,1
22.032000000000004,-25.007999999999992,2.22,5.508000000000001,4,0.7,1,1,1,1,1,0,0,1,0
30.139999999999997,10.24,2.2199999999999998,30.139999999999997,1,0.0,0,0,0,0,0,1,0,0,1
9.06,0.05999999999999943,2.2190000000000003,1.812,5,0.4,1,0,0,0,1,1,0,1,0
42.71999999999999,-28.479999999999997,2.218,10.679999999999998,4,0.4,1,0,1,0,1,1,0,1,0
8.84,4.24,2.218,4.42,2,0.0,0,0,0,0,0,1,0,1,0
18.6,6.12,2.214,9.3,2,0.0,0,0,0,0,0,1,0,1,0
35.5,11.0,2.214,7.1,5,0.0,0,0,0,0,1,1,0,1,0
20.16,7.840000000000001,2.214,10.08,2,0.0,0,0,0,0,0,1,0,1,0
26.360000000000003,2.6,2.213,13.180000000000001,2,0.0,0,0,0,0,0,1,0,1,0
32.88,2.3,2.213,32.88,1,0.0,0,0,0,0,0,1,0,1,0
26.879999999999995,6.959999999999999,2.211,8.959999999999999,3,0.0,0,0,0,0,1,1,0,1,0
93.36,0.9335999999999984,6.76,7.78,12,0.0,0,0,0,0,1,1,0,1,0
75.78,30.240000000000002,2.21,25.26,3,0.0,0,0,0,0,1,1,1,0,0
51.588,-15.476400000000005,4.02,51.588,1,0.4,1,0,1,0,0,1,1,0,0
34.29,12.330000000000002,2.21,11.43,3,0.0,0,0,0,0,1,1,0,1,0
50.64,1.92,2.21,6.33,8,0.0,0,0,0,0,1,1,0,1,0
15.0,-9.3,2.21,15.0,1,0.5,1,0,1,0,0,1,0,1,0
48.0,22.080000000000002,2.21,48.0,1,0.0,0,1,0,1,0,0,0,1,0
28.980000000000008,-56.040000000000006,2.21,14.490000000000004,2,0.7,1,1,1,1,0,0,0,1,0
22.86,9.78,2.21,11.43,2,0.0,0,0,0,0,0,1,0,1,0
19.560000000000002,4.68,2.21,4.890000000000001,4,0.0,0,0,0,0,1,1,0,1,0
32.25,8.25,2.21,6.45,5,0.0,0,0,0,0,1,1,0,1,0
26.676,-6.264000000000003,2.21,13.338,2,0.4,1,0,1,0,0,1,0,1,0
20.736000000000004,7.2576,3.29,5.184000000000001,4,0.2,0,0,0,0,1,1,0,1,0
23.406000000000002,6.725999999999999,2.21,11.703000000000001,2,0.17,0,0,0,0,0,1,0,1,0
41.552,-19.737199999999994,2.01,20.776,2,0.6,1,0,1,0,0,1,1,0,0
7.168000000000001,0.9855999999999994,1.85,3.5840000000000005,2,0.2,0,0,0,0,0,1,1,0,0
20.879999999999995,4.59,2.21,6.959999999999998,3,0.0,0,0,0,0,1,1,0,1,0
7.880000000000001,-3.9399999999999995,1.84,1.576,5,0.6,1,0,1,0,1,1,1,0,0
11.168000000000001,-2.512800000000001,1.78,5.5840000000000005,2,0.2,0,0,1,0,0,1,0,1,0
48.45,12.09,2.21,48.45,1,0.0,0,0,0,0,0,1,1,0,0
39.480000000000004,4.32,2.21,19.740000000000002,2,0.0,0,0,0,0,0,1,0,1,0
7.02,0.12,2.21,7.02,1,0.0,0,0,0,0,0,1,0,1,0
48.510000000000005,6.779999999999999,2.21,48.510000000000005,1,0.0,0,1,0,1,0,0,0,1,0
18.81,3.18,2.21,18.81,1,0.0,0,0,0,0,0,1,0,1,0
40.68,-9.153000000000004,1.71,13.56,3,0.2,0,0,1,0,1,1,0,0,1
131.64000000000001,64.5,2.21,65.82000000000001,2,0.0,0,0,0,0,0,1,1,0,0
32.52,12.02,2.207,32.52,1,0.0,0,0,0,0,0,1,1,0,0
89.26400000000001,5.543999999999994,2.205,12.752,7,0.2,0,0,0,0,1,1,0,1,0
30.784,-36.25599999999999,2.201,3.848,8,0.6,1,0,1,0,1,1,0,1,0
3.7979999999999987,-6.0768,1.6800000000000002,3.7979999999999987,1,0.8,1,0,1,0,0,1,0,1,0
13.5,4.32,2.2,13.5,1,0.0,0,1,0,1,0,0,0,1,0
97.32,31.14,2.2,48.66,2,0.0,0,0,0,0,0,1,0,1,0
21.54,0.0,2.2,10.77,2,0.0,0,1,0,1,0,0,0,1,0
47.844,-2.1959999999999997,2.2,11.961,4,0.1,0,0,1,0,1,1,0,1,0
17.94,3.0497999999999985,1.53,5.98,3,0.0,0,0,0,0,1,1,0,1,0
18.7,7.106,1.25,18.7,1,0.0,0,0,0,0,0,1,1,0,0
20.104,-16.5858,1.16,10.052,2,0.6,1,0,1,0,0,1,1,0,0
13.120000000000001,1.4759999999999982,1.15,2.624,5,0.2,0,0,0,0,1,1,0,1,0
26.330400000000004,-16.449600000000007,2.2,13.165200000000002,2,0.47000000000000003,1,0,1,0,0,1,0,1,0
24.509999999999998,9.78,2.2,24.509999999999998,1,0.0,0,0,0,0,0,0,0,1,0
28.259999999999998,-0.6300000000000026,2.2,9.42,3,0.5,1,0,1,0,1,1,0,1,0
27.089999999999996,13.53,2.2,27.089999999999996,1,0.0,0,0,0,0,0,0,0,1,0
21.78,2.61,2.2,21.78,1,0.0,0,0,0,0,0,1,0,1,0
26.4,-8.0,2.2,5.279999999999999,5,0.4,1,0,1,0,1,1,0,1,0
39.120000000000005,-55.800000000000004,2.2,19.560000000000002,2,0.6,1,1,1,1,0,0,0,1,0
28.186799999999995,1.3068000000000008,2.2,14.093399999999997,2,0.17,0,0,0,0,0,1,0,1,0
1169.694,-253.43369999999993,185.77,389.89799999999997,3,0.4,1,0,1,0,1,1,0,0,1
629.0999999999999,301.96799999999996,141.52,104.84999999999998,6,0.0,0,0,0,0,1,1,0,1,0
26.19,-0.029999999999997584,2.2,13.095,2,0.5,1,0,1,0,0,1,0,1,0
18.432,-22.128,2.2,9.216,2,0.6,1,1,1,1,0,0,0,1,0
51.263999999999996,-33.336,2.2,25.631999999999998,2,0.4,1,0,1,0,0,1,1,0,0
21.54,4.08,2.2,10.77,2,0.0,0,0,0,0,0,1,0,1,0
31.349999999999998,6.87,2.2,31.349999999999998,1,0.0,0,0,0,0,0,1,0,1,0
727.296,-172.73280000000005,93.94,90.912,8,0.2,0,0,1,0,1,1,0,1,0
29.16,-26.279999999999994,2.2,14.58,2,0.7,1,0,1,0,0,1,0,1,0
33.900000000000006,12.18,2.2,16.950000000000003,2,0.0,0,0,0,0,0,1,0,1,0
11.604,-5.526,2.2,11.604,1,0.6,1,1,1,1,0,0,0,1,0
46.32,12.03,2.2,46.32,1,0.0,0,0,0,0,0,1,0,1,0
15.237000000000002,-28.952999999999996,2.2,15.237000000000002,1,0.7,1,0,1,0,0,1,0,1,0
23.786999999999995,8.187000000000001,2.2,23.786999999999995,1,0.1,0,0,0,0,0,1,0,1,0
666.4,-33.319999999999965,70.0,95.2,7,0.2,0,0,1,0,1,1,0,0,1
31.169999999999995,4.35,2.2,31.169999999999995,1,0.0,0,0,0,0,0,1,0,1,0
26.04,7.279999999999999,2.198,13.02,2,0.0,0,0,0,0,0,1,0,1,0
68.58,26.640000000000004,2.197,7.62,9,0.0,0,0,0,0,1,1,0,1,0
31.428000000000004,-19.392000000000003,2.197,10.476,3,0.4,1,0,1,0,1,1,0,1,0
29.7,0.5,2.196,5.9399999999999995,5,0.0,0,0,0,0,1,1,0,1,0
29.04,1.9799999999999998,2.192,9.68,3,0.0,0,0,0,0,1,1,0,1,0
19.229999999999997,1.1400000000000001,2.19,19.229999999999997,1,0.0,0,0,0,0,0,1,0,1,0
15.329999999999998,0.75,2.19,15.329999999999998,1,0.0,0,0,0,0,0,0,0,1,0
16.98,2.52,2.19,16.98,1,0.0,0,0,0,0,0,1,0,1,0
31.23,3.69,2.19,10.41,3,0.0,0,0,0,0,1,1,0,1,0
26.639999999999997,10.92,2.19,13.319999999999999,2,0.0,0,0,0,0,0,1,0,1,0
34.019999999999996,11.22,2.19,17.009999999999998,2,0.0,0,0,0,0,0,1,0,1,0
12.408000000000001,-17.712,2.19,6.204000000000001,2,0.6,1,1,1,1,0,0,0,1,0
13.379999999999999,5.07,2.19,13.379999999999999,1,0.0,0,0,0,0,0,1,0,1,0
